"gene"	"xref"	"sub06"	"sub07"	"sub08"	"sub21"	"sub23"	"sub24"
"AT5G63160"	836437	19	15	25	8	10	23
"AT5G63160"	836437	19	15	25	8	10	23
"AT5G63170"	836438	0	0	0	0	0	0
"AT5G63180"	836439	32	29	29	73	73	57
"AT5G63190"	836440	16	10	13	8	3	10
"AT5G63190"	836440	16	10	13	8	3	10
"AT5G63195"	NA	0	0	0	0	0	0
"AT5G63200"	836441	19	4	8	3	3	5
"AT5G63200"	836441	19	4	8	3	3	5
"AT5G63220"	836442	3	4	5	4	4	5
"AT5G63220"	836442	3	4	5	4	4	5
"AT5G63220"	836442	3	4	5	4	4	5
"AT5G63225"	5008330	0	0	0	1	0	8
"AT5G63230"	836443	0	0	0	0	0	0
"AT5G63240"	836444	0	0	0	0	0	0
"AT5G63250"	836445	0	0	0	0	0	0
"AT5G63260"	836446	6	5	11	3	4	10
"AT5G63260"	836446	6	5	11	3	4	10
"AT5G63270"	836447	0	0	0	0	0	0
"AT5G63280"	836448	3	3	4	2	2	1
"AT5G63290"	836449	2	3	1	3	1	1
"AT5G09150"	NA	0	0	0	0	0	0
"AT5G63300"	836450	0	0	0	0	0	0
"AT5G63300"	836450	0	0	0	0	0	0
"AT5G63310"	836451	106	84	70	53	58	43
"AT5G09155"	NA	0	0	0	0	0	0
"AT5G63320"	836452	17	16	15	6	8	6
"AT5G63320"	836452	17	16	15	6	8	6
"AT5G63320"	836452	17	16	15	6	8	6
"AT5G63340"	836454	0	0	0	0	0	0
"AT5G63350"	836455	0	0	1	0	0	0
"AT5G63375"	28721285	0	0	0	0	0	0
"AT5G63370"	836456	32	24	55	5	12	28
"AT5G63370"	836456	32	24	55	5	12	28
"AT5G63370"	836456	32	24	55	5	12	28
"AT5G63370"	836456	32	24	55	5	12	28
"AT5G63370"	836456	32	24	55	5	12	28
"AT5G63370"	836456	32	24	55	5	12	28
"AT5G63370"	836456	32	24	55	5	12	28
"AT5G63370"	836456	32	24	55	5	12	28
"AT5G63370"	836456	32	24	55	5	12	28
"AT5G63370"	836456	32	24	55	5	12	28
"AT5G63380"	836457	11	11	15	14	8	17
"AT5G63390"	836458	0	1	0	0	0	0
"AT5G63400"	836459	55	65	63	70	55	92
"AT5G63400"	836459	55	65	63	70	55	92
"AT5G63410"	836460	9	19	22	25	9	18
"AT5G63420"	836461	37	37	29	9	12	12
"AT5G63440"	836463	7	4	5	2	1	9
"AT5G63440"	836463	7	4	5	2	1	9
"AT5G63440"	836463	7	4	5	2	1	9
"AT5G63450"	836464	0	0	6	0	0	0
"AT5G63450"	836464	0	0	6	0	0	0
"AT5G63460"	836465	4	5	5	11	5	6
"AT5G63460"	836465	4	5	5	11	5	6
"AT5G63460"	836465	4	5	5	11	5	6
"AT5G63460"	836465	4	5	5	11	5	6
"AT5G63470"	836466	30	22	27	22	24	15
"AT5G63470"	836466	30	22	27	22	24	15
"AT5G63480"	836467	4	3	4	3	8	2
"AT5G63480"	836467	4	3	4	3	8	2
"AT5G63490"	836468	7	3	18	8	5	10
"AT5G63490"	836468	7	3	18	8	5	10
"AT5G09160"	NA	0	0	0	0	0	0
"AT5G09165"	NA	0	0	0	0	0	0
"AT5G63500"	836469	5	1	8	6	5	1
"AT5G63510"	836470	35	34	44	61	52	76
"AT5G63510"	836470	35	34	44	61	52	76
"AT5G63520"	836471	7	5	9	8	2	6
"AT5G63530"	836472	29	24	33	65	81	52
"AT5G63530"	836472	29	24	33	65	81	52
"AT5G09170"	NA	0	0	0	0	0	0
"AT5G63540"	836473	1	1	1	1	0	0
"AT5G63540"	836473	1	1	1	1	0	0
"AT5G63550"	836474	8	9	11	8	4	8
"AT5G63550"	836474	8	9	11	8	4	8
"AT5G63560"	836475	0	0	0	0	1	0
"AT5G63570"	836476	80	84	90	44	40	54
"AT5G63570"	836476	80	84	90	44	40	54
"AT5G63580"	836477	2	2	3	2	1	3
"AT5G63580"	836477	2	2	3	2	1	3
"AT5G63590"	836478	0	0	0	0	3	2
"AT5G63595"	836479	0	0	0	0	0	0
"AT5G63600"	836480	0	1	0	0	0	3
"AT5G63600"	836480	0	1	0	0	0	3
"AT5G63610"	836481	12	11	18	8	6	7
"AT5G63620"	836482	19	24	27	16	15	14
"AT5G63620"	836482	19	24	27	16	15	14
"AT5G63620"	836482	19	24	27	16	15	14
"AT5G63625"	28721286	0	0	2	0	0	0
"AT5G63630"	836483	3	8	6	2	2	0
"AT5G63630"	836483	3	8	6	2	2	0
"AT5G63640"	836484	11	6	14	8	10	10
"AT5G63640"	836484	11	6	14	8	10	10
"AT5G63650"	836485	2	1	2	1	2	1
"AT5G63660"	836486	0	0	0	0	0	0
"AT5G63670"	836487	13	10	13	16	19	19
"AT5G63670"	836487	13	10	13	16	19	19
"AT5G63680"	836488	31	24	36	17	21	50
"AT5G63680"	836488	31	24	36	17	21	50
"AT5G63680"	836488	31	24	36	17	21	50
"AT5G63690"	836489	0	1	1	1	1	3
"AT5G63690"	836489	0	1	1	1	1	3
"AT5G63700"	836490	8	3	3	4	2	2
"AT5G63700"	836490	8	3	3	4	2	2
"AT5G63710"	836491	9	5	9	3	5	9
"AT5G63710"	836491	9	5	9	3	5	9
"AT5G63710"	836491	9	5	9	3	5	9
"AT5G63710"	836491	9	5	9	3	5	9
"AT5G63715"	NA	0	0	0	0	0	0
"ath-miR166g"	NA	0	0	0	0	0	0
"AT5G63720"	836492	0	1	0	0	0	0
"AT5G63730"	836493	0	0	0	0	0	0
"AT5G63740"	836494	0	0	0	0	0	0
"AT5G63750"	836495	0	1	0	0	0	0
"AT5G63760"	836496	3	1	4	4	2	4
"AT5G63760"	836496	3	1	4	4	2	4
"AT5G63760"	836496	3	1	4	4	2	4
"AT5G63760"	836496	3	1	4	4	2	4
"AT5G63770"	836497	9	7	10	7	4	10
"AT5G63770"	836497	9	7	10	7	4	10
"AT5G63780"	836498	33	23	43	72	39	37
"AT5G63780"	836498	33	23	43	72	39	37
"AT5G63790"	836499	18	15	27	18	30	61
"AT5G63790"	836499	18	15	27	18	30	61
"AT5G63800"	836500	125	70	94	57	59	53
"AT5G00700"	NA	0	0	0	0	0	0
"AT5G63810"	836501	99	64	78	34	29	27
"AT5G63820"	836502	2	0	1	0	0	0
"AT5G63830"	836503	2	1	1	0	0	1
"AT5G63840"	836504	48	59	49	34	24	38
"AT5G63840"	836504	48	59	49	34	24	38
"AT5G63850"	836505	16	10	15	11	16	19
"AT5G63860"	836506	64	54	61	30	23	32
"AT5G63870"	836507	17	20	20	17	20	18
"AT5G63870"	836507	17	20	20	17	20	18
"AT5G63870"	836507	17	20	20	17	20	18
"AT5G63880"	836508	8	4	7	9	8	8
"AT5G63880"	836508	8	4	7	9	8	8
"AT5G63890"	836509	37	26	39	15	13	26
"AT5G63890"	836509	37	26	39	15	13	26
"AT5G63900"	836510	0	0	0	0	0	0
"AT5G63905"	836511	3	3	3	3	2	6
"AT5G63905"	836511	3	3	3	3	2	6
"AT5G63910"	836512	21	17	30	4	12	12
"AT5G63920"	836513	3	4	2	0	1	0
"AT5G63930"	836514	2	4	6	2	0	5
"AT5G63930"	836514	2	4	6	2	0	5
"AT5G63940"	836515	5	4	16	8	9	8
"AT5G63950"	836516	11	4	19	2	3	8
"AT5G63950"	836516	11	4	19	2	3	8
"AT5G63960"	836517	3	5	6	1	2	1
"AT5G63960"	836517	3	5	6	1	2	1
"AT5G63970"	836518	1	0	4	2	0	1
"AT5G63970"	836518	1	0	4	2	0	1
"AT5G63980"	836519	34	22	37	27	30	23
"AT5G63990"	836520	3	5	6	6	7	9
"AT5G63990"	836520	3	5	6	6	7	9
"AT5G09175"	NA	0	0	0	0	0	0
"AT5G64000"	836521	0	0	0	0	0	0
"AT5G64000"	836521	0	0	0	0	0	0
"AT5G64010"	836522	3	1	6	2	3	3
"AT5G64020"	836523	9	12	6	6	2	5
"AT5G64030"	836524	28	27	27	18	16	26
"AT5G64040"	836525	999	743	647	1737	2158	888
"AT5G64040"	836525	999	743	647	1737	2158	888
"AT5G64050"	836526	47	33	36	4	7	6
"AT5G64060"	836527	0	0	0	0	0	0
"AT5G64070"	836528	40	42	46	16	18	20
"AT5G64070"	836528	40	42	46	16	18	20
"AT5G64080"	836529	4	6	7	9	13	4
"AT5G64080"	836529	4	6	7	9	13	4
"AT5G64090"	836530	21	10	13	10	12	19
"AT5G64100"	836531	1	1	1	2	0	2
"AT5G64110"	836532	4	2	8	4	0	5
"AT5G64120"	836533	2	14	43	15	2	33
"AT5G64130"	836534	86	64	80	71	48	74
"AT5G64130"	836534	86	64	80	71	48	74
"AT5G64130"	836534	86	64	80	71	48	74
"AT5G64140"	836535	38	24	49	67	73	46
"AT5G64150"	836536	10	9	7	1	1	7
"AT5G09185"	NA	0	0	0	0	0	0
"AT5G64160"	836537	1	6	7	8	3	11
"AT5G64170"	836538	12	10	17	21	6	15
"AT5G64170"	836538	12	10	17	21	6	15
"AT5G64170"	836538	12	10	17	21	6	15
"AT5G64180"	836539	11	7	10	16	8	21
"AT5G64180"	836539	11	7	10	16	8	21
"AT5G64190"	836540	1	0	0	1	1	1
"AT5G64190"	836540	1	0	0	1	1	1
"AT5G64200"	836541	20	13	21	21	14	29
"AT5G64200"	836541	20	13	21	21	14	29
"AT5G64210"	836542	0	0	0	0	0	0
"AT5G64220"	836543	20	11	24	6	7	9
"AT5G64220"	836543	20	11	24	6	7	9
"AT5G64230"	836544	1	0	0	5	1	1
"AT5G00705"	NA	0	0	0	0	0	0
"AT5G64240"	836545	23	29	27	8	9	10
"AT5G64240"	836545	23	29	27	8	9	10
"AT5G64250"	836546	12	7	17	10	8	15
"AT5G64250"	836546	12	7	17	10	8	15
"AT5G64260"	836547	25	39	78	30	24	66
"AT5G64270"	836548	51	46	64	27	15	27
"AT5G64280"	836549	22	18	18	15	15	22
"AT5G64290"	836550	86	75	91	33	41	56
"AT5G64300"	836551	36	32	44	11	10	8
"AT5G64310"	836552	25	13	11	14	13	10
"AT5G64320"	836553	1	2	5	2	0	2
"AT5G64330"	836554	45	37	29	26	16	11
"AT5G64330"	836554	45	37	29	26	16	11
"AT5G64330"	836554	45	37	29	26	16	11
"AT5G64340"	836555	29	28	34	12	4	7
"AT5G64350"	836556	178	154	144	200	237	289
"AT5G64360"	836557	6	10	5	3	4	2
"AT5G64360"	836557	6	10	5	3	4	2
"AT5G64360"	836557	6	10	5	3	4	2
"AT5G64360"	836557	6	10	5	3	4	2
"AT5G64360"	836557	6	10	5	3	4	2
"AT5G64360"	836557	6	10	5	3	4	2
"AT5G64360"	836557	6	10	5	3	4	2
"AT5G64370"	836558	30	18	19	20	15	32
"AT5G64380"	836559	12	8	14	2	5	5
"AT5G64390"	836560	14	12	9	6	3	4
"AT5G64390"	836560	14	12	9	6	3	4
"AT5G64390"	836560	14	12	9	6	3	4
"AT5G64395"	6241443	0	0	0	0	0	0
"AT5G64400"	836561	118	68	151	178	126	324
"AT5G64400"	836561	118	68	151	178	126	324
"AT5G64400"	836561	118	68	151	178	126	324
"AT5G64401"	6241142	0	0	0	0	0	0
"AT5G64410"	836562	23	13	28	30	20	49
"AT5G64420"	836563	15	21	30	4	10	11
"AT5G64430"	836564	21	32	40	16	12	34
"AT5G64440"	836565	21	12	21	9	8	15
"AT5G09190"	NA	0	0	0	0	0	0
"AT5G64450"	836566	0	0	1	0	0	1
"AT5G64460"	836567	26	21	25	11	20	11
"AT5G64460"	836567	26	21	25	11	20	11
"AT5G64460"	836567	26	21	25	11	20	11
"AT5G64460"	836567	26	21	25	11	20	11
"AT5G64460"	836567	26	21	25	11	20	11
"AT5G64460"	836567	26	21	25	11	20	11
"AT5G64460"	836567	26	21	25	11	20	11
"AT5G64460"	836567	26	21	25	11	20	11
"AT5G64460"	836567	26	21	25	11	20	11
"AT5G64460"	836567	26	21	25	11	20	11
"AT5G64460"	836567	26	21	25	11	20	11
"AT5G64470"	836568	1	4	6	2	2	2
"AT5G64470"	836568	1	4	6	2	2	2
"AT5G64470"	836568	1	4	6	2	2	2
"AT5G64470"	836568	1	4	6	2	2	2
"AT5G64480"	836569	8	8	7	11	10	6
"AT5G64480"	836569	8	8	7	11	10	6
"AT5G64490"	836570	0	0	2	2	0	0
"AT5G64500"	836571	30	22	23	14	14	29
"AT5G64505"	NA	0	0	0	0	0	0
"AT5G64510"	836572	0	0	5	11	2	12
"AT5G09195"	NA	0	0	0	0	0	0
"AT5G64520"	836573	4	1	1	0	1	1
"AT5G64520"	836573	4	1	1	0	1	1
"AT5G64520"	836573	4	1	1	0	1	1
"AT5G64520"	836573	4	1	1	0	1	1
"AT5G64520"	836573	4	1	1	0	1	1
"AT5G64520"	836573	4	1	1	0	1	1
"AT5G64520"	836573	4	1	1	0	1	1
"AT5G64520"	836573	4	1	1	0	1	1
"AT5G64520"	836573	4	1	1	0	1	1
"AT5G64520"	836573	4	1	1	0	1	1
"AT5G64520"	836573	4	1	1	0	1	1
"AT5G09200"	NA	0	0	0	0	0	0
"AT5G09205"	NA	0	0	0	0	0	0
"AT5G64530"	836574	2	0	0	0	1	2
"AT5G64530"	836574	2	0	0	0	1	2
"AT5G64540"	836575	0	0	0	0	0	0
"AT5G64540"	836575	0	0	0	0	0	0
"AT5G64540"	836575	0	0	0	0	0	0
"AT5G64550"	836576	9	4	4	11	7	17
"AT5G64560"	836577	5	13	13	5	0	5
"AT5G64560"	836577	5	13	13	5	0	5
"AT5G64570"	836578	29	22	30	17	10	16
"AT5G64570"	836578	29	22	30	17	10	16
"AT5G64570"	836578	29	22	30	17	10	16
"AT5G64572"	NA	0	0	0	0	0	0
"AT5G64580"	836579	43	40	37	22	15	13
"AT5G64590"	836580	0	0	0	0	0	0
"AT5G64600"	836581	6	3	3	3	3	1
"AT5G64610"	836582	14	8	10	6	7	10
"AT5G64620"	836583	23	19	16	42	37	26
"AT5G64630"	836584	5	3	3	5	0	0
"AT5G64630"	836584	5	3	3	5	0	0
"AT5G64630"	836584	5	3	3	5	0	0
"AT5G64640"	836585	7	8	9	10	11	4
"AT5G64650"	836586	8	5	8	12	12	12
"AT5G64660"	836587	4	4	7	7	5	12
"AT5G64667"	5008332	1	0	0	0	1	1
"AT5G64670"	836588	6	12	15	14	15	26
"AT5G64680"	836589	7	3	4	3	10	8
"AT5G64680"	836589	7	3	4	3	10	8
"AT5G64680"	836589	7	3	4	3	10	8
"AT5G09215"	NA	0	0	0	0	0	0
"AT5G09235"	NA	0	0	0	0	0	0
"AT5G64687"	28721287	1	0	0	0	0	0
"AT5G64687"	28721287	1	0	0	0	0	0
"AT5G64690"	836590	0	0	0	0	0	0
"AT5G64700"	836591	0	1	1	0	0	0
"AT5G64700"	836591	0	1	1	0	0	0
"AT5G09245"	NA	0	0	0	0	0	0
"AT5G64710"	836592	0	1	1	4	1	1
"AT5G64710"	836592	0	1	1	4	1	1
"AT5G64720"	836593	0	1	0	0	0	0
"AT5G64730"	836594	3	7	9	2	4	5
"AT5G64735"	NA	0	0	0	0	0	0
"AT5G64740"	836595	95	101	125	73	50	64
"AT5G09255"	NA	0	0	0	0	0	0
"AT5G64750"	836596	2	2	2	0	0	0
"AT5G64760"	836597	7	12	12	8	8	4
"AT5G64760"	836597	7	12	12	8	8	4
"AT5G64760"	836597	7	12	12	8	8	4
"AT5G64770"	836598	35	31	14	82	83	42
"AT5G64780"	836599	3	6	2	1	0	3
"AT5G64790"	836600	0	0	0	0	0	0
"AT5G64800"	28721288	0	1	0	1	1	0
"AT5G09265"	NA	0	0	0	0	0	0
"AT5G64810"	836602	1	2	5	3	5	36
"AT5G64813"	836603	7	10	14	10	3	10
"AT5G64813"	836603	7	10	14	10	3	10
"AT5G64813"	836603	7	10	14	10	3	10
"AT5G09275"	NA	0	0	0	0	0	0
"AT5G64816"	836604	0	0	0	1	0	0
"AT5G64816"	836604	0	0	0	1	0	0
"AT5G64816"	836604	0	0	0	1	0	0
"AT5G64816"	836604	0	0	0	1	0	0
"AT5G64820"	836605	0	0	0	0	0	0
"AT5G64830"	836606	2	6	5	1	3	7
"AT5G64830"	836606	2	6	5	1	3	7
"AT5G64830"	836606	2	6	5	1	3	7
"AT5G64840"	836607	72	79	99	43	36	32
"AT5G64850"	836608	3	6	5	8	4	4
"AT5G00710"	NA	0	0	0	0	0	0
"AT5G64855"	NA	0	0	0	0	0	0
"AT5G64860"	836609	63	43	39	17	16	10
"AT5G64870"	836610	0	0	1	1	1	5
"AT5G64880"	836611	3	3	4	5	3	9
"AT5G64890"	836612	0	0	0	0	0	0
"AT5G64900"	836613	1	1	1	2	1	0
"AT5G64905"	836614	0	0	1	0	0	0
"AT5G64910"	836615	0	1	2	0	1	0
"AT5G64910"	836615	0	1	2	0	1	0
"AT5G64910"	836615	0	1	2	0	1	0
"AT5G64910"	836615	0	1	2	0	1	0
"AT5G64910"	836615	0	1	2	0	1	0
"AT5G64920"	836616	24	21	24	10	12	20
"AT5G09285"	NA	0	0	0	0	0	0
"AT5G64930"	836617	7	8	3	10	6	5
"AT5G64940"	836618	48	61	73	13	34	14
"AT5G64940"	836618	48	61	73	13	34	14
"AT5G64950"	836619	4	1	0	3	2	1
"AT5G64960"	836620	16	19	18	16	3	12
"AT5G64960"	836620	16	19	18	16	3	12
"AT5G64970"	836621	4	3	2	2	1	0
"AT5G64970"	836621	4	3	2	2	1	0
"AT5G64970"	836621	4	3	2	2	1	0
"AT5G64980"	836622	1	2	2	0	0	0
"AT5G64980"	836622	1	2	2	0	0	0
"AT5G64990"	836623	1	0	1	0	0	1
"AT5G64990"	836623	1	0	1	0	0	1
"AT5G65000"	836624	13	6	3	3	5	6
"AT5G65000"	836624	13	6	3	3	5	6
"AT5G65005"	7922371	0	0	0	0	0	0
"AT5G65010"	836625	46	37	42	21	24	33
"AT5G65010"	836625	46	37	42	21	24	33
"AT5G65015"	NA	0	0	0	0	0	0
"AT5G65020"	836626	19	24	35	30	32	33
"AT5G65020"	836626	19	24	35	30	32	33
"AT5G65030"	836627	0	0	0	0	1	0
"AT5G65040"	836628	0	0	0	0	0	1
"AT5G09295"	NA	0	0	0	0	0	0
"AT5G65050"	836629	18	16	18	12	15	11
"AT5G65050"	836629	18	16	18	12	15	11
"AT5G65050"	836629	18	16	18	12	15	11
"AT5G65050"	836629	18	16	18	12	15	11
"AT5G65050"	836629	18	16	18	12	15	11
"AT5G65060"	836630	8	9	13	0	2	1
"AT5G65060"	836630	8	9	13	0	2	1
"AT5G65060"	836630	8	9	13	0	2	1
"AT5G65070"	836631	0	1	0	6	0	1
"AT5G65070"	836631	0	1	0	6	0	1
"AT5G65070"	836631	0	1	0	6	0	1
"AT5G65070"	836631	0	1	0	6	0	1
"AT5G65070"	836631	0	1	0	6	0	1
"AT5G65070"	836631	0	1	0	6	0	1
"AT5G65080"	836632	2	4	8	1	1	6
"AT5G65080"	836632	2	4	8	1	1	6
"AT5G65080"	836632	2	4	8	1	1	6
"AT5G65090"	836633	1	1	1	0	0	1
"AT5G65090"	836633	1	1	1	0	0	1
"AT5G65090"	836633	1	1	1	0	0	1
"AT5G65100"	836634	0	0	0	0	0	0
"AT5G65110"	836635	34	33	54	6	15	26
"AT5G65110"	836635	34	33	54	6	15	26
"AT5G65120"	836636	3	2	1	1	2	3
"AT5G65120"	836636	3	2	1	1	2	3
"AT5G65130"	836637	0	0	0	0	0	2
"AT5G65130"	836637	0	0	0	0	0	2
"AT5G65140"	836638	1	0	3	1	5	0
"AT5G65140"	836638	1	0	3	1	5	0
"AT5G65140"	836638	1	0	3	1	5	0
"AT5G65158"	3771559	0	0	0	0	0	0
"AT5G65160"	836639	0	0	0	0	0	2
"AT5G65165"	836640	0	0	0	0	0	0
"AT5G65165"	836640	0	0	0	0	0	0
"AT5G65170"	836641	0	0	1	2	0	0
"AT5G65170"	836641	0	0	1	2	0	0
"AT5G65180"	836642	9	8	6	6	1	5
"AT5G65180"	836642	9	8	6	6	1	5
"AT5G65200"	836643	4	0	7	5	1	15
"AT5G65205"	836644	3	2	3	1	0	2
"AT5G65207"	836645	19	9	10	1	0	3
"AT5G09305"	NA	0	0	0	0	0	0
"AT5G65210"	836646	5	0	5	1	3	5
"AT5G65210"	836646	5	0	5	1	3	5
"AT5G65210"	836646	5	0	5	1	3	5
"AT5G65210"	836646	5	0	5	1	3	5
"AT5G65210"	836646	5	0	5	1	3	5
"AT5G65210"	836646	5	0	5	1	3	5
"AT5G65210"	836646	5	0	5	1	3	5
"AT5G65220"	836647	368	238	232	353	410	255
"AT5G65225"	28721289	0	0	0	0	0	0
"AT5G09325"	NA	0	0	0	0	0	0
"AT5G65230"	836648	0	0	0	1	0	0
"AT5G65240"	836649	1	5	4	3	0	1
"AT5G65240"	836649	1	5	4	3	0	1
"AT5G65250"	836650	13	12	19	6	12	11
"AT5G65260"	836651	13	13	13	31	18	19
"AT5G65270"	836652	20	18	23	21	17	30
"AT5G65274"	6240785	0	0	0	0	0	0
"AT5G65280"	836653	4	1	11	1	0	5
"AT5G65280"	836653	4	1	11	1	0	5
"AT5G65290"	836654	8	10	9	5	6	4
"AT5G65290"	836654	8	10	9	5	6	4
"AT5G65300"	836655	1	3	1	2	2	2
"AT5G65305"	NA	0	0	0	0	0	0
"AT5G65310"	836656	69	85	57	69	64	47
"AT5G65310"	836656	69	85	57	69	64	47
"AT5G65320"	836657	0	1	0	0	0	0
"AT5G65320"	836657	0	1	0	0	0	0
"AT5G65330"	836658	0	0	0	0	0	0
"AT5G09335"	NA	0	0	0	0	0	0
"AT5G65340"	836659	0	0	0	1	0	0
"AT5G09355"	NA	0	0	0	0	0	0
"AT5G65350"	836660	0	1	0	1	0	0
"AT5G65360"	830904	91	70	69	136	141	105
"AT5G65360"	822357	91	70	69	136	141	105
"AT5G65360"	830903	91	70	69	136	141	105
"AT5G65360"	837440	91	70	69	136	141	105
"AT5G65360"	836661	91	70	69	136	141	105
"AT5G65370"	836662	0	0	0	0	0	0
"AT5G65380"	836663	11	10	32	4	3	2
"AT5G65390"	836664	6	8	17	10	14	5
"AT5G65400"	836665	5	3	3	0	0	0
"AT5G65400"	836665	5	3	3	0	0	0
"AT5G65410"	836666	5	5	13	10	7	7
"AT5G09365"	NA	0	0	0	0	0	0
"AT5G09375"	NA	0	0	0	0	0	0
"AT5G65420"	836667	1	2	0	1	1	0
"AT5G65420"	836667	1	2	0	1	1	0
"AT5G65420"	836667	1	2	0	1	1	0
"AT5G65420"	836667	1	2	0	1	1	0
"AT5G00715"	NA	1	0	2	1	0	0
"AT5G65430"	836668	90	87	80	76	75	109
"AT5G65430"	836668	90	87	80	76	75	109
"AT5G65430"	836668	90	87	80	76	75	109
"AT5G65440"	836669	29	19	30	7	10	15
"AT5G65440"	836669	29	19	30	7	10	15
"AT5G65440"	836669	29	19	30	7	10	15
"AT5G65440"	836669	29	19	30	7	10	15
"AT5G65440"	836669	29	19	30	7	10	15
"AT5G65440"	836669	29	19	30	7	10	15
"AT5G65440"	836669	29	19	30	7	10	15
"AT5G65440"	836669	29	19	30	7	10	15
"AT5G65440"	836669	29	19	30	7	10	15
"AT5G65445"	NA	0	0	0	0	0	0
"AT5G65450"	836670	0	4	3	1	1	1
"AT5G65450"	836670	0	4	3	1	1	1
"AT5G65460"	836671	17	17	24	3	2	5
"AT5G65460"	836671	17	17	24	3	2	5
"AT5G65460"	836671	17	17	24	3	2	5
"AT5G65460"	836671	17	17	24	3	2	5
"AT5G65460"	836671	17	17	24	3	2	5
"AT5G65460"	836671	17	17	24	3	2	5
"AT5G65470"	836672	11	17	22	5	9	3
"AT5G09385"	NA	0	0	0	0	0	0
"AT5G65480"	836673	13	22	18	42	24	34
"AT5G65490"	836674	7	3	12	3	8	2
"AT5G65495"	836675	7	3	6	5	4	10
"AT5G65500"	836676	0	0	0	0	0	0
"AT5G65500"	836676	0	0	0	0	0	0
"AT5G65510"	836677	0	1	0	0	0	0
"AT5G65510"	836677	0	1	0	0	0	0
"AT5G65510"	836677	0	1	0	0	0	0
"AT5G65510"	836677	0	1	0	0	0	0
"AT5G65520"	836678	5	11	5	16	11	7
"AT5G65530"	836679	1	1	2	0	0	1
"AT5G65535"	NA	0	0	0	0	0	0
"AT5G65540"	836680	8	3	3	2	2	6
"AT5G09395"	NA	0	0	0	0	0	0
"AT5G65550"	836681	0	0	0	0	0	0
"AT5G65560"	836682	4	5	3	1	0	0
"AT5G65560"	836682	4	5	3	1	0	0
"AT5G65560"	836682	4	5	3	1	0	0
"AT5G65570"	836683	0	2	0	1	0	1
"AT5G65575"	NA	2	3	2	0	4	3
"AT5G65580"	836684	0	0	0	0	0	0
"AT5G65590"	836685	0	1	2	1	2	0
"AT5G65600"	836686	0	0	1	0	0	3
"AT5G65609"	6241295	0	1	1	1	0	0
"AT5G65610"	836687	0	1	0	1	1	0
"AT5G65613"	28721290	1	0	1	0	0	0
"AT5G65615"	NA	0	0	0	0	0	0
"AT5G65620"	836688	101	96	118	44	34	55
"AT5G65620"	836688	101	96	118	44	34	55
"AT5G65630"	836689	44	40	57	83	62	74
"AT5G09405"	NA	0	0	0	0	0	0
"AT5G65640"	836690	6	5	3	4	3	1
"AT5G65640"	836690	6	5	3	4	3	1
"AT5G65650"	836691	6	7	10	4	11	6
"AT5G65660"	836692	15	18	43	9	13	10
"AT5G09415"	NA	0	0	0	0	0	0
"AT5G09425"	NA	0	0	0	0	0	0
"AT5G65670"	836693	85	86	121	99	95	142
"AT5G65670"	836693	85	86	121	99	95	142
"AT5G65683"	836695	8	7	11	13	15	7
"AT5G65690"	836696	0	0	0	0	0	0
"AT5G65690"	836696	0	0	0	0	0	0
"AT5G65690"	836696	0	0	0	0	0	0
"AT5G65690"	836696	0	0	0	0	0	0
"AT5G65687"	836697	8	2	5	3	2	2
"AT5G65685"	836698	12	9	13	6	3	6
"AT5G65685"	836698	12	9	13	6	3	6
"AT5G65685"	836698	12	9	13	6	3	6
"AT5G65685"	836698	12	9	13	6	3	6
"AT5G65685"	836698	12	9	13	6	3	6
"AT5G65685"	836698	12	9	13	6	3	6
"AT5G65685"	836698	12	9	13	6	3	6
"AT5G65685"	836698	12	9	13	6	3	6
"AT5G65685"	836698	12	9	13	6	3	6
"AT5G65685"	836698	12	9	13	6	3	6
"AT5G65685"	836698	12	9	13	6	3	6
"AT5G65685"	836698	12	9	13	6	3	6
"AT5G09435"	NA	0	0	0	0	0	0
"AT5G65700"	836699	30	30	27	15	10	15
"AT5G65700"	836699	30	30	27	15	10	15
"AT5G09455"	NA	0	0	0	0	0	0
"AT5G09465"	NA	0	0	0	0	0	0
"AT5G00720"	NA	0	0	0	0	0	0
"AT5G09475"	NA	0	0	0	0	0	0
"AT5G65710"	836700	4	3	4	1	8	1
"AT5G65720"	836701	24	26	33	16	17	27
"AT5G65720"	836701	24	26	33	16	17	27
"AT5G65720"	836701	24	26	33	16	17	27
"AT5G65730"	836702	42	37	71	45	71	20
"AT5G65740"	836703	4	3	2	0	0	0
"AT5G65740"	836703	4	3	2	0	0	0
"AT5G65740"	836703	4	3	2	0	0	0
"AT5G65740"	836703	4	3	2	0	0	0
"AT5G65740"	836703	4	3	2	0	0	0
"AT5G65740"	836703	4	3	2	0	0	0
"AT5G65740"	836703	4	3	2	0	0	0
"AT5G65740"	836703	4	3	2	0	0	0
"AT5G65740"	836703	4	3	2	0	0	0
"AT5G65750"	836704	29	22	37	19	15	32
"AT5G65760"	836705	27	16	18	11	15	10
"AT5G65770"	836706	0	0	0	0	0	0
"AT5G65770"	836706	0	0	0	0	0	0
"AT5G65770"	836706	0	0	0	0	0	0
"AT5G65780"	836706	22	26	23	20	15	25
"AT5G65780"	836707	22	26	23	20	15	25
"AT5G65780"	836706	22	26	23	20	15	25
"AT5G65780"	836707	22	26	23	20	15	25
"AT5G65790"	836708	0	0	0	1	0	0
